CustomerID,Age,Gender,Income,Recency,Frequency,AvgBasketSize,Monetary,PreferredCategory,OnlineVisits,DiscountResponse,TenureMonths
104505,28,Male,74525.0,238,10,139.47,1621.3,Beauty,41,Medium,11
104506,30,Female,43592.0,73,7,256.65,1906.3,Electronics,32,Medium,71
104507,67,Male,69385.0,358,5,102.79,576.65,Sports,34,Medium,5
104508,28,Female,61735.0,355,12,177.97,2357.3,Sports,42,Medium,72
104509,48,Female,40503.0,161,6,201.18,1440.3,Home,31,High,105
104510,45,Female,41002.0,58,9,60.99,647.75,Groceries,32,Medium,59
104511,61,Female,62680.0,291,13,237.79,2556.24,Fashion,43,High,67
104512,23,Male,61554.0,340,7,299.74,1697.59,Groceries,25,Medium,33
104513,58,Male,69841.0,66,11,63.42,696.8,Electronics,40,Medium,83
104514,33,Female,50850.0,26,10,235.01,2135.51,Beauty,34,High,47
104515,21,Female,43066.0,298,12,61.18,735.5,Groceries,41,Medium,112
104516,52,Male,62197.0,77,12,286.07,2870.78,Sports,36,Medium,32
104517,65,Female,88398.0,286,7,135.08,1100.2,Sports,46,High,41
104518,43,Female,22466.0,36,18,294.38,5879.8,Home,41,Medium,9
104519,29,Female,44019.0,19,14,39.02,557.67,Beauty,37,Medium,11
104520,28,Male,71809.0,278,12,241.47,2857.16,Electronics,32,Low,35
104521,54,Female,64330.0,321,3,152.55,451.88,Home,37,High,12
104522,42,Male,72100.0,313,14,101.06,1480.75,Groceries,44,High,12
104523,35,Male,51407.0,267,10,229.41,2335.71,Beauty,36,Medium,98
104524,36,Male,27762.0,282,14,197.89,2750.78,Fashion,26,Medium,50
104525,40,Female,93430.0,19,13,272.81,3800.83,Home,43,Low,51
104526,55,Female,81677.0,339,9,89.67,892.57,Sports,31,Medium,36
104527,35,Male,59516.0,140,4,283.13,1197.28,Electronics,41,High,98
104528,43,Male,43167.0,67,13,199.72,2483.56,Groceries,36,High,30
104529,23,Male,50189.0,312,18,146.12,2540.02,Electronics,39,Low,41
104530,21,Female,64582.0,18,9,34.88,263.51,Electronics,29,Medium,3
104531,61,Female,54967.0,261,22,234.25,4977.34,Electronics,31,High,98
104532,68,Male,59710.0,112,9,260.35,2611.01,Sports,32,High,49
104533,46,Male,92203.0,115,12,246.68,2446.83,Fashion,35,High,55
104534,51,Female,78474.0,166,13,225.99,2556.56,Home,37,Low,32
104535,34,Male,36584.0,67,9,291.44,2982.43,Sports,45,Medium,79
104536,60,Female,61538.0,255,10,257.75,2647.55,Beauty,36,High,8
104537,60,Female,49593.0,70,17,279.81,5082.51,Fashion,28,Low,51
104538,33,Male,65959.0,308,5,224.53,1042.52,Groceries,45,Medium,103
104539,19,Male,58733.0,203,15,249.66,3728.12,Home,37,Low,106
104540,51,Female,119354.0,127,19,100.96,2118.95,Fashion,26,Medium,49
104541,25,Female,68585.0,321,15,207.29,3577.05,Groceries,35,Medium,73
104542,30,Female,57316.0,80,5,77.55,461.3,Beauty,37,High,90
104543,59,Female,96860.0,176,10,39.4,449.32,Home,33,Medium,63
104544,25,Female,64111.0,113,13,182.19,1958.71,Beauty,41,Low,22
104545,47,Male,29626.0,111,12,239.21,2690.66,Groceries,36,High,115
104546,49,Female,57511.0,309,9,43.17,427.21,Sports,33,Medium,38
104547,53,Female,72274.0,137,11,70.76,752.82,Groceries,28,Low,94
104548,64,Female,69691.0,133,14,46.03,628.02,Beauty,37,Medium,33
104549,47,Male,80103.0,328,10,197.57,2208.29,Electronics,41,Medium,14
104550,18,Male,63074.0,189,11,42.26,526.86,Sports,29,High,69
104551,60,Female,61662.0,277,8,46.12,411.97,Groceries,48,Medium,10
104552,56,Female,31950.0,225,12,93.97,1062.07,Sports,46,Medium,44
104553,34,Male,90568.0,103,7,95.67,596.83,Home,34,Medium,25
104554,37,Male,53888.0,107,13,176.1,2159.95,Electronics,31,High,84
104555,41,Male,40409.0,63,7,29.01,219.43,Electronics,31,Medium,52
104556,67,Male,112558.0,245,11,192.3,2000.83,Groceries,26,Medium,75
104557,39,Female,93602.0,173,10,135.28,1112.21,Home,45,High,51
104558,46,Male,51045.0,333,5,70.04,392.33,Sports,48,Medium,51
104559,39,Female,22387.0,331,5,202.94,837.5,Groceries,32,High,34
104560,61,Female,45631.0,210,9,112.31,1211.38,Fashion,37,Medium,16
104561,26,Male,91583.0,191,8,251.7,2304.82,Groceries,31,Medium,68
104562,54,Male,63534.0,158,7,297.04,2458.82,Fashion,28,Medium,57
104563,27,Male,33011.0,319,10,238.13,2698.73,Electronics,38,Medium,100
104564,53,Male,75680.0,225,11,228.04,2108.16,Groceries,38,Medium,53
104565,54,Female,55803.0,172,8,119.44,924.47,Groceries,39,Medium,52
104566,45,Female,47026.0,323,9,169.69,1776.41,Electronics,29,Medium,28
104567,45,Female,48543.0,36,8,34.75,232.51,Sports,38,High,74
104568,59,Male,86128.0,134,10,223.65,2062.27,Beauty,35,Medium,88
104569,60,Female,70933.0,37,9,209.01,1856.33,Groceries,38,Medium,48
104570,38,Male,30279.0,93,14,95.42,1309.12,Home,39,Medium,73
104571,41,Female,67344.0,75,12,169.56,2396.01,Beauty,30,Medium,6
104572,59,Male,62152.0,244,7,210.21,1409.74,Electronics,40,Medium,37
104573,57,Female,51592.0,183,12,123.01,1321.99,Sports,34,Medium,10
104574,19,Female,52646.0,205,12,223.17,2619.05,Beauty,36,High,61
104575,25,Male,42699.0,187,16,243.08,3727.48,Electronics,39,Low,95
104576,65,Female,46749.0,166,11,82.59,953.3,Electronics,31,Low,100
104577,44,Female,65794.0,115,11,104.35,1374.73,Sports,35,Low,41
104578,39,Male,54449.0,207,13,132.44,1757.13,Beauty,43,Medium,52
104579,54,Male,70914.0,245,11,85.99,931.6,Sports,45,Low,34
104580,44,Male,44300.0,333,9,237.17,2214.66,Sports,41,High,9
104581,46,Male,74150.0,161,8,180.12,1717.51,Beauty,40,Medium,29
104582,20,Male,86289.0,13,8,126.43,1061.93,Beauty,30,Medium,41
104583,61,Female,59864.0,294,10,24.5,208.05,Home,32,Low,102
104584,30,Male,70413.0,236,7,111.24,907.22,Fashion,35,Low,110
104585,62,Female,71193.0,273,9,254.22,2371.1,Beauty,37,Low,1
104586,27,Female,49958.0,114,11,228.18,2166.72,Beauty,25,Medium,114
104587,53,Male,71267.0,152,10,38.87,346.8,Electronics,36,Low,64
104588,26,Female,15000.0,26,12,244.4,2487.64,Groceries,40,Medium,12
104589,44,Female,15000.0,168,11,70.14,913.74,Fashion,33,High,23
104590,51,Male,53410.0,32,9,296.38,2209.53,Groceries,36,Medium,1
104591,68,Female,72669.0,221,9,263.19,2619.25,Groceries,31,Low,95
104592,18,Male,58299.0,206,9,275.71,2320.26,Groceries,37,High,102
104593,49,Male,74917.0,342,8,235.45,1567.99,Home,30,Medium,25
104594,42,Male,35965.0,98,12,219.02,2558.69,Home,57,Low,38
104595,46,Female,77657.0,91,13,88.44,919.9,Fashion,36,Medium,119
104596,24,Female,92576.0,214,11,184.19,2283.22,Sports,23,Medium,4
104597,66,Female,46072.0,188,9,215.0,1967.44,Home,31,High,43
104598,20,Female,75420.0,57,9,100.66,888.45,Electronics,37,Low,90
104599,37,Male,60456.0,107,20,131.53,2977.03,Fashion,36,Medium,61
104600,37,Female,68837.0,195,8,285.17,2298.99,Electronics,40,High,32
104601,47,Male,92536.0,22,12,134.23,1672.16,Groceries,41,Medium,28
104602,52,Female,66546.0,186,10,108.31,1219.49,Electronics,38,Low,33
104603,52,Female,75289.0,85,8,50.02,435.47,Home,29,Low,27
104604,66,Female,34739.0,80,8,115.58,983.46,Electronics,30,Low,1
104605,56,Female,74673.0,329,9,191.4,1863.26,Groceries,40,Medium,8
104606,44,Female,92200.0,77,5,61.36,277.71,Groceries,35,Medium,85
104607,43,Male,41530.0,330,10,189.48,1604.7,Home,29,High,23
104608,31,Female,53540.0,341,9,227.53,2148.25,Fashion,25,High,32
104609,34,Female,73723.0,177,9,235.11,1882.4,Sports,34,Medium,3
104610,35,Female,68956.0,174,11,295.75,2664.57,Beauty,34,Medium,44
104611,62,Female,32805.0,82,10,141.68,1277.57,Fashion,41,High,54
104612,69,Male,63298.0,21,10,29.08,316.42,Sports,36,Low,6
104613,46,Female,53346.0,179,11,259.31,3090.21,Beauty,38,Medium,70
104614,37,Male,40627.0,330,11,43.38,554.15,Home,33,Low,49
104615,44,Female,87134.0,225,12,261.26,3354.86,Home,37,Medium,59
104616,35,Male,60109.0,265,4,295.16,1152.18,Home,35,Medium,57
104617,21,Male,79661.0,269,11,273.91,2724.36,Groceries,35,Medium,89
104618,18,Male,36532.0,251,7,289.92,2239.2,Fashion,24,High,61
104619,67,Male,71779.0,273,13,26.53,332.75,Sports,23,Low,56
104620,18,Male,81234.0,343,14,23.18,365.47,Fashion,37,Medium,41
104621,43,Female,55157.0,272,11,78.88,989.72,Sports,34,Low,14
104622,62,Male,50056.0,280,13,243.64,2979.27,Electronics,33,Medium,83
104623,37,Female,33915.0,223,18,45.04,760.07,Fashion,29,Medium,77
104624,69,Male,42639.0,75,15,229.03,4003.86,Electronics,35,Medium,37
104625,40,Male,50947.0,151,16,23.52,360.85,Home,30,Low,41
104626,27,Female,40482.0,359,11,224.71,2676.28,Groceries,39,High,30
104627,28,Male,44641.0,342,5,90.02,428.1,Groceries,27,Medium,92
104628,58,Male,63162.0,105,14,143.32,2192.1,Beauty,32,Medium,42
104629,58,Male,65556.0,42,9,293.42,2296.0,Fashion,33,Low,36
104630,22,Male,81817.0,176,10,174.49,1979.33,Electronics,44,Medium,56
104631,18,Female,44765.0,245,10,40.89,487.93,Electronics,38,Low,71
104632,34,Male,60464.0,253,8,264.48,2340.77,Sports,33,Medium,83
104633,39,Male,51646.0,274,7,110.63,730.77,Fashion,36,Low,113
104634,51,Female,50233.0,334,6,183.9,1127.76,Fashion,53,Medium,78
104635,62,Female,53677.0,92,11,219.3,2575.95,Electronics,29,Medium,113
104636,58,Male,56076.0,11,10,237.7,2084.98,Beauty,33,High,26
104637,46,Male,65008.0,152,11,141.1,1417.32,Beauty,36,High,84
104638,21,Female,53393.0,189,10,236.46,2650.03,Electronics,31,High,14
104639,22,Male,84547.0,164,11,52.73,683.34,Beauty,40,Medium,39
104640,28,Female,25912.0,126,5,167.19,759.81,Groceries,35,Low,96
104641,68,Male,81079.0,211,12,26.13,269.36,Fashion,39,High,111
104642,38,Female,52630.0,97,6,133.76,957.17,Groceries,30,Medium,60
104643,52,Female,56223.0,309,9,122.13,1020.02,Home,28,Medium,94
104644,29,Female,59808.0,339,16,293.88,5225.84,Home,33,Medium,28
104645,43,Male,74113.0,47,7,131.4,875.29,Electronics,40,Low,44
104646,68,Male,42394.0,308,10,273.99,3232.07,Sports,33,Low,45
104647,36,Male,46863.0,224,14,141.88,2065.4,Electronics,34,Medium,18
104648,62,Male,70011.0,57,7,169.35,1145.2,Fashion,33,High,30
104649,24,Female,26036.0,75,16,118.2,1647.87,Electronics,36,Medium,102
104650,64,Female,59317.0,254,12,199.2,2156.7,Groceries,25,Medium,70
104651,24,Female,44045.0,151,12,226.95,3112.27,Electronics,41,Medium,70
104652,43,Male,39835.0,59,4,241.5,794.8,Groceries,45,Low,3
104653,57,Male,27231.0,325,7,214.3,1294.19,Home,34,High,7
104654,22,Male,75446.0,86,14,112.39,1380.01,Beauty,33,Low,108
104655,38,Female,63177.0,170,11,112.57,1025.62,Groceries,31,Medium,34
104656,31,Male,46554.0,146,10,117.41,1261.28,Beauty,42,Medium,82
104657,21,Male,56709.0,327,14,30.59,510.7,Fashion,28,Low,65
104658,40,Female,38142.0,33,10,284.05,2430.56,Electronics,35,Medium,27
104659,59,Female,49276.0,3,15,74.8,1256.16,Fashion,40,Medium,54
104660,37,Male,56033.0,284,10,64.58,562.23,Groceries,28,Low,79
104661,32,Female,61279.0,257,12,174.66,2493.12,Groceries,26,Medium,43
104662,67,Male,67841.0,126,11,33.28,367.11,Groceries,30,High,24
104663,69,Female,23883.0,113,11,254.6,3189.9,Groceries,34,Low,91
104664,62,Female,67904.0,303,19,265.34,4377.11,Groceries,34,High,62
104665,46,Female,25490.0,293,16,131.39,2426.2,Electronics,35,Low,93
104666,25,Male,68631.0,342,8,292.0,1945.08,Sports,31,Medium,116
104667,58,Male,55734.0,48,11,110.79,986.11,Fashion,32,Medium,84
104668,65,Male,81829.0,364,12,92.87,1207.59,Home,37,Low,119
104669,36,Female,46511.0,275,13,297.11,3254.52,Home,42,Medium,40
104670,65,Female,75617.0,195,11,90.09,1135.99,Fashion,33,Medium,30
104671,56,Female,36652.0,339,5,144.39,756.97,Electronics,38,Low,44
104672,63,Female,62118.0,225,8,191.32,1427.08,Fashion,28,Medium,82
104673,45,Male,19240.0,213,9,110.31,904.34,Groceries,34,Medium,101
104674,63,Male,77661.0,321,12,127.58,1274.94,Sports,31,Medium,83
104675,44,Male,94537.0,282,14,221.81,3337.27,Fashion,46,High,15
104676,21,Female,46036.0,138,10,222.45,2595.57,Beauty,45,Low,49
104677,32,Female,62453.0,355,11,245.01,2971.92,Electronics,32,Medium,87
104678,52,Male,68877.0,333,11,186.24,2146.48,Groceries,34,Medium,43
104679,54,Female,28995.0,70,12,85.39,868.4,Fashion,32,Low,6
104680,18,Male,45018.0,299,9,113.27,1153.03,Fashion,37,High,50
104681,20,Female,43780.0,70,15,272.2,4843.07,Groceries,34,Medium,46
104682,64,Female,108141.0,208,13,225.44,2652.67,Electronics,43,High,102
104683,41,Male,80916.0,200,9,44.65,389.05,Sports,33,Medium,40
104684,44,Male,55658.0,59,17,231.01,3163.81,Sports,43,Low,108
104685,57,Female,75581.0,259,14,112.58,1785.37,Groceries,30,Low,30
104686,53,Male,64225.0,341,7,26.5,149.94,Home,41,Medium,113
104687,51,Male,71861.0,351,12,155.44,1855.21,Electronics,34,Medium,74
104688,46,Female,38930.0,334,14,267.35,3857.39,Home,35,Medium,30
104689,41,Female,87468.0,357,13,144.42,1543.68,Beauty,32,Medium,1
104690,41,Female,44645.0,339,5,296.86,1291.74,Home,37,Low,29
104691,59,Male,45681.0,165,4,69.86,311.95,Home,35,High,89
104692,21,Female,71805.0,245,6,118.25,639.27,Electronics,33,High,95
104693,20,Female,66915.0,84,11,24.65,295.52,Home,39,High,15
104694,51,Female,60463.0,309,9,34.1,337.49,Groceries,34,Low,17
104695,66,Female,76792.0,114,10,119.21,1147.91,Fashion,40,Medium,8
104696,40,Female,36779.0,234,13,167.95,1802.36,Groceries,32,Medium,104
104697,69,Male,96887.0,262,13,86.39,903.31,Fashion,25,Medium,74
104698,40,Female,49987.0,172,7,66.61,464.87,Sports,33,Medium,46
104699,62,Female,58232.0,18,18,137.79,2055.06,Home,28,Medium,57
104700,22,Male,97197.0,235,8,67.79,591.45,Sports,46,Low,79
104701,48,Female,45811.0,310,14,196.65,2621.86,Sports,30,Low,106
104702,58,Female,80461.0,157,12,287.48,3702.68,Electronics,31,Low,28
104703,23,Male,55714.0,211,14,245.83,3315.19,Home,35,Low,90
104704,54,Female,43163.0,281,4,80.26,337.52,Sports,32,High,84
104705,27,Male,52325.0,319,15,286.32,4866.9,Fashion,38,Low,77
104706,57,Female,71326.0,196,13,230.32,3454.61,Fashion,23,High,31
104707,24,Male,80285.0,115,16,63.39,818.24,Beauty,33,Low,51
104708,56,Male,64512.0,160,17,182.24,3278.4,Electronics,32,Medium,116
104709,55,Female,28041.0,155,14,290.61,4172.91,Sports,26,Medium,78
104710,38,Male,72711.0,51,11,47.09,546.38,Sports,32,Medium,29
104711,37,Male,57157.0,284,12,95.88,947.18,Sports,39,Low,78
104712,20,Female,37950.0,73,9,124.75,929.59,Beauty,41,Medium,104
104713,68,Female,66928.0,328,12,52.37,627.68,Beauty,31,Medium,14
104714,39,Male,82677.0,341,12,103.79,1024.84,Electronics,40,Low,84
104715,64,Female,60134.0,110,14,213.85,3324.92,Home,19,Medium,41
104716,21,Male,78467.0,286,11,153.63,1874.12,Sports,39,Low,35
104717,45,Male,69248.0,221,9,137.9,1051.12,Beauty,28,Low,5
104718,29,Female,69506.0,9,10,140.94,1384.06,Sports,29,Medium,64
104719,55,Female,53890.0,82,5,232.7,1207.7,Groceries,29,Medium,79
104720,68,Male,76374.0,320,16,297.56,5445.48,Fashion,30,High,56
104721,53,Female,78284.0,294,12,184.82,2651.14,Beauty,43,Medium,77
104722,64,Female,75853.0,22,15,230.43,2788.97,Home,37,High,1
104723,58,Male,53724.0,99,7,124.32,862.0,Home,31,Medium,7
104724,22,Male,79702.0,170,11,260.98,3219.05,Home,27,Medium,12
104725,30,Male,67726.0,190,10,137.69,1539.85,Sports,44,Medium,96
104726,40,Male,40553.0,106,8,281.83,2292.37,Groceries,38,Medium,21
104727,67,Male,52370.0,320,9,228.18,1792.61,Home,30,Medium,76
104728,47,Male,49392.0,265,9,218.08,2009.12,Electronics,44,Medium,36
104729,54,Female,20242.0,351,18,101.24,1743.27,Electronics,32,Low,33
104730,42,Male,80068.0,168,16,242.92,3745.42,Beauty,35,Medium,4
104731,65,Female,122024.0,344,11,49.48,506.98,Fashion,32,Medium,51
104732,44,Female,84167.0,113,21,170.65,3074.04,Groceries,34,High,49
104733,68,Male,63257.0,328,8,225.91,1979.51,Home,30,Low,73
104734,31,Female,49684.0,306,15,267.41,4345.66,Groceries,34,Medium,39
104735,65,Male,41498.0,148,11,179.5,2008.33,Electronics,33,Low,71
104736,64,Female,63013.0,337,11,92.33,956.64,Beauty,36,Medium,18
104737,53,Male,79366.0,220,7,257.68,2036.58,Home,35,Medium,59
104738,56,Male,46508.0,33,10,235.03,2030.57,Sports,30,Medium,23
104739,33,Male,111285.0,220,11,63.0,674.86,Electronics,40,Low,100
104740,39,Male,32320.0,319,7,264.27,1963.48,Fashion,44,Medium,20
104741,38,Female,64490.0,185,11,288.77,3584.96,Home,35,Low,31
104742,38,Female,61406.0,193,19,170.57,3434.77,Fashion,32,High,89
104743,25,Female,60133.0,361,12,30.74,312.47,Beauty,37,Medium,100
104744,66,Female,48623.0,180,14,276.37,3252.11,Groceries,35,Low,67
104745,33,Female,61649.0,355,6,54.37,267.56,Fashion,41,Medium,53
104746,48,Male,51005.0,6,14,197.27,2828.04,Fashion,35,Low,54
104747,59,Male,85758.0,9,14,132.25,1661.12,Sports,39,Medium,62
104748,27,Male,92415.0,357,8,297.77,2057.74,Fashion,43,Medium,20
104749,49,Male,52229.0,61,12,276.81,2770.28,Sports,34,High,25
104750,51,Male,27101.0,163,17,239.66,4305.29,Fashion,34,High,94
104751,26,Female,66353.0,99,7,75.8,584.38,Sports,33,High,51
104752,34,Male,65632.0,148,17,215.77,4193.02,Electronics,44,Low,21
104753,28,Male,62104.0,58,11,180.2,2057.85,Sports,35,Low,48
104754,49,Female,70659.0,215,8,57.9,436.19,Electronics,34,Medium,99
104755,27,Female,87631.0,316,8,242.51,1917.12,Electronics,27,High,54
104756,39,Male,76659.0,182,13,44.21,606.03,Beauty,35,Medium,99
104757,34,Male,70629.0,35,16,154.85,2688.69,Home,40,Low,94
104758,21,Female,75078.0,303,8,139.44,1180.15,Electronics,39,Low,16
104759,65,Male,65030.0,46,10,245.74,2911.43,Home,25,Low,87
104760,69,Male,41091.0,87,11,139.72,1690.74,Sports,31,Low,60
104761,64,Male,89009.0,4,6,214.41,1415.43,Beauty,32,High,75
104762,42,Female,62052.0,266,12,153.91,2083.18,Groceries,34,Medium,12
104763,38,Male,41081.0,107,7,182.97,1260.49,Home,36,Low,99
104764,54,Male,37440.0,75,11,87.49,871.52,Beauty,28,Medium,69
104765,55,Female,41644.0,40,7,76.69,604.74,Groceries,39,High,103
104766,66,Female,35346.0,127,8,218.78,1725.16,Beauty,34,Low,56
104767,18,Female,73378.0,183,4,54.25,226.3,Sports,33,Medium,105
104768,42,Male,56498.0,119,11,69.28,740.62,Home,30,Low,44
104769,68,Female,75520.0,73,13,283.46,3531.77,Sports,36,Medium,38
104770,53,Male,83389.0,40,9,90.93,874.43,Groceries,34,Low,22
104771,34,Female,78216.0,204,14,110.52,1649.61,Sports,29,Low,81
104772,58,Male,72680.0,96,11,197.29,2004.41,Groceries,25,Low,118
104773,41,Female,65751.0,279,14,143.3,1756.62,Electronics,29,Medium,21
104774,19,Male,56193.0,143,8,176.52,1203.91,Groceries,35,High,91
104775,57,Male,57527.0,115,13,60.49,664.88,Groceries,30,Low,109
104776,32,Female,71687.0,133,14,208.27,3286.32,Electronics,35,Low,116
104777,49,Female,40774.0,168,12,63.84,700.55,Home,36,Low,13
104778,56,Male,58922.0,245,8,229.36,1965.92,Fashion,37,High,116
104779,23,Female,45143.0,277,10,166.61,1524.43,Home,38,Low,94
104780,18,Male,83460.0,259,9,248.53,2385.97,Fashion,27,Medium,46
104781,64,Female,74341.0,46,14,68.35,1142.21,Electronics,28,Low,59
104782,40,Female,102749.0,346,9,125.71,934.96,Home,33,High,79
104783,56,Male,44846.0,335,9,257.11,2456.31,Sports,32,High,18
104784,34,Female,46991.0,237,6,243.64,1334.71,Beauty,31,Medium,43
104785,51,Female,61150.0,53,9,290.41,2177.62,Sports,40,Medium,55
104786,58,Male,45491.0,148,8,82.15,546.52,Home,22,Low,75
104787,46,Male,70752.0,187,10,170.93,1621.55,Sports,43,Low,102
104788,26,Female,58981.0,21,5,25.01,127.08,Electronics,44,Medium,71
104789,30,Male,50229.0,90,13,290.27,3995.84,Sports,25,Low,105
104790,23,Female,81752.0,233,18,69.04,1276.29,Beauty,32,Medium,98
104791,23,Female,23008.0,215,8,273.32,2534.62,Beauty,32,Low,32
104792,37,Male,70842.0,51,10,209.93,1808.37,Sports,32,Low,77
104793,69,Male,48977.0,153,13,282.32,4153.16,Fashion,38,Medium,16
104794,20,Male,76335.0,324,4,89.5,362.04,Beauty,27,Medium,90
104795,34,Male,81125.0,116,11,116.65,1468.21,Fashion,31,Low,40
104796,66,Male,15000.0,214,11,66.03,705.02,Groceries,37,Medium,41
104797,29,Male,55768.0,339,10,138.28,1372.73,Electronics,38,High,54
104798,65,Female,61164.0,351,13,285.3,3593.65,Sports,43,Low,34
104799,64,Female,15000.0,137,9,179.93,1357.98,Electronics,28,Low,85
104800,62,Male,64555.0,285,10,136.52,1171.34,Electronics,39,Low,18
104801,18,Female,49439.0,71,16,110.96,1787.81,Fashion,38,Low,20
104802,34,Female,35885.0,245,11,183.73,2047.88,Beauty,41,Medium,76
104803,20,Female,46990.0,38,6,222.5,1317.8,Sports,44,Medium,85
104804,43,Female,43534.0,216,9,133.9,970.27,Groceries,33,Medium,104
104805,32,Male,48583.0,127,13,84.65,1102.91,Home,32,Medium,96
104806,53,Female,63702.0,72,14,183.8,2196.2,Groceries,32,Low,106
104807,49,Female,79625.0,226,9,122.36,1130.48,Fashion,36,Medium,9
104808,49,Male,58443.0,315,7,298.41,1911.96,Groceries,45,Medium,47
104809,21,Male,82055.0,284,5,143.49,858.5,Fashion,41,Low,61
104810,35,Male,39081.0,302,9,141.66,1203.16,Fashion,43,Medium,11
104811,66,Male,63058.0,246,10,255.05,2877.79,Electronics,31,Medium,117
104812,36,Female,102132.0,71,11,90.29,892.12,Beauty,34,Medium,11
104813,60,Male,28189.0,195,12,38.48,404.41,Sports,38,High,102
104814,69,Female,27425.0,38,9,259.07,2071.5,Home,32,Low,28
104815,52,Female,85599.0,117,9,184.93,1553.27,Fashion,34,Medium,81
104816,57,Male,64411.0,238,7,92.84,740.57,Fashion,32,Low,97
104817,31,Male,47970.0,364,13,115.97,1666.79,Electronics,34,Low,113
104818,50,Male,37407.0,204,17,139.18,2304.95,Home,45,Low,98
104819,31,Male,59280.0,351,12,210.51,2210.95,Fashion,27,High,24
104820,51,Male,62672.0,319,11,151.09,1361.97,Sports,31,Medium,21
104821,21,Male,62771.0,359,11,130.83,1507.37,Sports,29,Low,107
104822,41,Female,37211.0,5,14,238.53,3615.59,Electronics,28,Medium,106
104823,46,Female,53261.0,157,17,40.12,711.0,Fashion,31,Low,35
104824,36,Female,48638.0,107,6,202.71,1216.87,Home,29,Medium,37
104825,23,Female,72929.0,228,13,145.7,2252.36,Electronics,33,Medium,11
104826,50,Male,38391.0,142,10,113.76,921.3,Electronics,42,Low,32
104827,66,Male,61521.0,314,8,279.72,2674.94,Groceries,35,Low,103
104828,57,Female,112685.0,172,6,237.82,1299.25,Electronics,37,Low,26
104829,36,Female,37025.0,146,16,81.39,1241.37,Groceries,38,Medium,18
104830,18,Female,45055.0,7,12,202.65,2677.44,Groceries,29,High,105
104831,22,Male,58123.0,343,8,250.24,1783.4,Beauty,30,Low,76
104832,44,Male,15000.0,353,9,297.02,2897.57,Fashion,33,High,106
104833,33,Male,31463.0,301,11,215.56,2212.34,Sports,46,Medium,20
104834,23,Female,66214.0,16,5,213.39,1254.97,Home,58,Medium,102
104835,57,Female,56487.0,320,8,191.72,1332.35,Beauty,36,Low,34
104836,30,Male,81094.0,37,14,31.2,512.24,Electronics,34,High,91
104837,65,Male,55238.0,153,16,183.82,3283.55,Beauty,32,Medium,117
104838,52,Female,53477.0,265,10,245.41,2130.39,Fashion,41,Low,54
104839,36,Female,45943.0,183,12,130.72,1498.13,Home,29,Medium,98
104840,29,Male,53143.0,156,16,184.35,2482.73,Electronics,41,Medium,65
104841,33,Female,35768.0,137,12,279.42,3486.79,Sports,35,Low,79
104842,60,Male,57051.0,90,10,68.17,807.28,Sports,37,Medium,14
104843,27,Male,40575.0,218,15,98.53,1229.2,Groceries,36,Medium,43
104844,42,Female,35785.0,330,9,50.89,413.7,Groceries,37,Medium,27
104845,37,Female,47211.0,186,12,160.07,2117.04,Home,30,High,67
104846,48,Female,69023.0,209,9,255.1,2257.62,Electronics,25,Medium,2
104847,21,Male,62845.0,51,9,141.86,1194.5,Groceries,33,High,76
104848,61,Female,73352.0,288,6,39.56,246.97,Fashion,38,Medium,118
104849,40,Female,41535.0,88,11,93.79,946.67,Beauty,49,Medium,63
104850,19,Male,59736.0,136,8,269.12,2005.57,Beauty,33,High,51
104851,39,Male,94036.0,158,9,176.11,1779.06,Beauty,35,Medium,98
104852,68,Female,87950.0,282,7,275.94,1847.81,Groceries,39,Medium,93
104853,54,Male,34507.0,155,15,253.64,4109.82,Home,38,Medium,110
104854,25,Male,39832.0,220,10,136.0,1170.01,Fashion,40,Medium,87
104855,24,Male,93949.0,167,10,197.39,1894.01,Sports,38,Medium,49
104856,31,Female,69031.0,322,10,206.04,2103.19,Fashion,38,Low,73
104857,20,Female,56185.0,179,12,229.1,2493.3,Beauty,31,High,15
104858,67,Male,53952.0,329,6,113.23,658.08,Home,33,Medium,1
104859,33,Male,64549.0,50,9,100.92,1002.68,Sports,27,Medium,37
104860,36,Male,64800.0,301,6,211.68,1098.11,Electronics,29,Medium,103
104861,68,Female,49337.0,87,12,249.25,2991.9,Home,43,High,10
104862,35,Male,56736.0,33,9,135.99,1107.29,Groceries,34,Low,21
104863,69,Male,48636.0,275,14,109.9,1483.36,Home,40,Medium,35
104864,33,Female,63375.0,141,7,251.15,1670.42,Home,41,Medium,50
104865,25,Male,45249.0,206,9,212.35,2029.9,Home,30,Medium,34
104866,50,Female,34645.0,224,12,116.19,1543.28,Sports,33,High,105
104867,66,Female,89508.0,113,11,168.31,1851.22,Home,35,Low,75
104868,29,Female,58608.0,278,11,289.04,2755.41,Electronics,34,Medium,48
104869,28,Male,93941.0,353,12,229.96,3166.41,Home,39,Medium,54
104870,22,Male,21354.0,5,14,82.07,1004.76,Groceries,30,Low,110
104871,44,Female,31011.0,212,7,102.61,740.81,Beauty,25,Medium,68
104872,29,Male,69336.0,256,11,94.26,1048.18,Fashion,32,Medium,74
104873,34,Female,58625.0,334,6,257.54,1413.38,Sports,56,Low,112
104874,23,Male,36846.0,30,13,199.6,3064.92,Groceries,37,Medium,10
104875,50,Female,82730.0,347,13,283.2,3941.76,Electronics,41,Low,103
